Ticker,date,open,high,low,close,volume,Stock_exchange,IPO_Date,Headquarters,CEO,Products_and_Services,Primary_Competitors,Significant_Historical_Events
AMZN,2003-04,25.55,29.19,28.69,24.13,219644300.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2003-05,28.68,36.09,35.89,28.15,190833800.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2003-06,36.5,37.24,36.32,32.83,171470800.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2003-07,36.33,43.1,41.64,34.0,229239500.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2003-08,41.41,46.95,46.32,38.28,150718900.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2003-09,46.52,51.3,48.43,44.73,202836400.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2003-10,48.37,61.15,54.43,47.51,288225300.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2003-11,54.8,57.49,53.97,47.67,181979000.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2003-12,54.4,54.94,52.62,47.0,193675200.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2004-01,52.76,57.82,50.4,48.6,217934700.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2004-02,50.56,50.65,43.01,42.23,185747700.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2004-03,42.88,45.06,43.28,39.15,154770500.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2004-04,43.44,49.1,43.6,43.3,162636600.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2004-05,43.45,48.68,48.5,40.55,150196500.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2004-06,47.88,54.7,54.4,47.7,161251200.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2004-07,53.73,54.04,38.92,37.38,202437000.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2004-08,38.32,40.83,38.14,34.85,180022400.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
GOOG,2014-04,558.71,604.83,526.66,502.8,67171200.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2014-05,527.11,567.84,559.89,503.3,36527700.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2014-06,560.7,582.45,575.28,538.75,37898400.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2014-07,578.32,599.65,571.6,565.01,34516100.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2014-08,570.4,587.34,571.6,560.0,27586000.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2014-09,571.85,596.48,577.36,568.21,33421676.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2014-10,576.01,581.0,559.08,508.1,52083039.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2014-11,555.5,557.9,541.83,530.08,28445740.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2014-12,538.9,541.41,526.4,489.0,45796626.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2015-01,529.01,542.17,534.52,487.56,50087655.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2015-02,531.73,564.71,558.4,518.55,32508126.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2015-03,560.53,577.91,548.0,544.22,38542782.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2015-04,548.6,571.14,537.34,521.01,42283442.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2015-05,538.43,544.19,532.11,521.085,31866779.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2015-06,536.79,543.74,520.51,520.5,34342523.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2015-07,524.73,678.64,625.61,515.18,63319457.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2015-08,625.34,674.9,618.25,565.05,53395840.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2015-09,602.36,650.9,608.42,589.38,47857854.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2015-10,608.37,730.0,710.81,599.85,49513250.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2015-11,711.06,762.7075,742.6,705.85,33934938.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2015-12,747.11,779.98,758.88,724.17,43110708.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2016-01,743.0,752.0,742.95,673.26,46561234.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2016-02,750.46,789.8699,697.77,663.06,64367114.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2016-03,703.62,757.88,744.95,685.34,41727507.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2016-04,738.6,769.9,693.01,689.0,42154738.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2016-05,697.63,739.73,735.72,689.01,35000414.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2016-06,734.53,737.21,692.1,663.284,39375913.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2016-07,692.2,778.55,768.79,688.215,29914808.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2016-08,761.09,789.75,767.05,761.09,26385341.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2016-09,769.25,789.85,777.29,754.0001,27600794.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2016-10,774.25,816.68,784.54,769.5,33956196.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2016-11,782.89,795.633,758.04,727.54,42688236.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2016-12,757.44,804.3799,771.82,737.0245,32097980.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2017-01,778.81,841.95,796.79,775.8,33332821.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2017-02,799.68,833.45,823.21,791.19,25689522.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2017-03,828.85,853.5,829.56,803.37,33840342.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2017-04,829.22,916.85,905.96,817.0201,24742467.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2017-05,901.94,979.27,964.86,901.45,31802202.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2017-06,968.95,988.25,908.73,908.31,42736021.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2017-07,912.18,986.2,930.5,894.79,35416014.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2017-08,932.38,941.98,939.33,903.4,27325965.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2017-09,941.13,959.7864,959.11,909.7,27177858.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2017-10,959.98,1048.39,1016.64,947.84,30768015.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2017-11,1017.21,1062.38,1021.41,1013.01,23723565.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2017-12,1015.8,1078.49,1046.4,988.28,27458240.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2018-01,1048.34,1186.89,1169.94,1045.23,27111134.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2018-02,1162.61,1174.0,1104.73,992.56,40388224.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2018-03,1107.87,1177.05,1031.79,980.64,43301942.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2018-04,1022.82,1094.165,1017.33,990.37,41773275.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2018-05,1013.66,1110.75,1084.99,1006.29,31849196.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2018-06,1099.35,1186.286,1115.65,1096.01,32103642.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2018-07,1099.0,1273.89,1217.26,1093.8,31953386.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2018-08,1228.0,1256.5,1218.19,1188.24,28820379.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2018-09,1204.27,1212.99,1193.47,1146.91,28863199.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2018-10,1199.89,1209.96,1076.77,995.83,48496167.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2018-11,1075.8,1095.57,1094.43,996.02,36735570.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2018-12,1123.14,1124.65,1035.61,970.11,40256461.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2019-01,1016.57,1117.33,1116.37,1014.07,30714651.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2019-02,1112.4,1147.0,1119.92,1086.0,28934646.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2019-03,1124.9,1231.79,1173.31,1123.3,31658936.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2019-04,1184.1,1289.27,1188.48,1175.0,27860634.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2019-05,1188.05,1190.85,1103.63,1100.18,33323762.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2019-06,1065.5,1124.11,1080.91,1025.0,34098832.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2019-07,1098.0,1265.55,1216.68,1093.703,32952483.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2019-08,1214.03,1234.11,1188.1,1140.14,28921401.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2019-09,1177.03,1248.3,1219.0,1163.2,27186490.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2019-10,1219.0,1299.31,1260.11,1162.43,29219555.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2019-11,1265.0,1335.529,1304.96,1260.5,24956906.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2019-12,1301.0,1365.0,1337.02,1279.0,27627707.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2020-01,1341.55,1503.214,1434.23,1341.55,33406912.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2020-02,1462.0,1532.106,1339.33,1271.0,37103140.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2020-03,1351.61,1410.15,1162.81,1013.536,71398419.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2020-04,1122.0,1359.99,1348.66,1079.81,46336723.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2020-05,1328.5,1441.0,1428.92,1299.0,31883800.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2020-06,1418.39,1475.941,1413.61,1347.01,38833324.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2020-07,1411.1,1586.99,1482.96,1409.82,35346094.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2020-08,1486.64,1659.22,1634.18,1458.65,37293396.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2020-09,1636.63,1733.1799,1469.6,1406.55,40570621.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
